ZIPCODE,Num Industries,Total Establishments,Total Employees,Total Payroll
25985,1,3,1,331
25989,1,3,1,347
26003,19,4845,16433,949389
26030,1,9,231,4139
26031,9,155,2222,67559
26032,1,8,211,9564
26033,6,81,876,91416
26034,11,382,3714,54505
26035,3,43,863,5437
26036,1,4,1,5814
26037,10,325,3793,61748
26038,7,138,2228,54398
26040,4,72,1094,3046
26041,18,1111,7387,157398
26047,6,138,1527,21025
26050,7,108,1538,74457
26055,1,25,441,26118
26056,1,11,211,1148
26059,14,496,5237,156675
26060,4,41,664,6526
26062,17,1803,11284,321118
26070,10,506,4392,38429
26074,3,32,423,2081
26101,19,3870,15498,555979
26102,5,98,1536,43935
26103,1,5,1,766
26104,17,953,7835,120766
26105,17,1392,8780,142089
26133,1,6,211,55
26134,4,49,938,42847
26136,1,23,431,1676
26137,1,8,211,262
26141,1,14,211,371
26142,3,42,663,12903
26143,8,130,1969,6141
26146,3,29,433,36966
26147,7,154,1968,16967
26148,1,6,211,90
26149,7,118,1937,3879
26150,13,375,3986,52409
26151,1,3,1,4397
26155,14,849,6692,128183
26159,6,96,1086,7511
26160,1,9,211,584
26164,16,484,5103,144064
26167,1,3,1,154
26169,1,4,1,656
26170,14,362,4355,38480
26175,7,176,1757,18833
26178,1,12,431,1095
26180,4,53,424,2359
26181,9,170,1330,102964
26184,1,21,211,16049
26187,14,394,4617,42199
26201,18,1844,10563,240490
26202,1,23,211,7614
26203,1,4,1,278
26205,10,191,2651,26207
26206,8,113,1298,11791
26208,1,9,211,2618
26209,4,61,1346,21436
26210,1,4,1,313
26215,2,16,422,322
26217,1,3,1,109
26218,4,60,864,967
26222,2,36,422,4945
26224,1,9,211,511
26228,1,7,211,654
26234,3,40,653,3949
26237,1,9,211,595
26238,1,7,211,569
26241,19,1900,11045,228441
26250,11,243,2822,23371
26253,8,148,1508,31289
26254,2,17,212,478
26257,2,23,642,562
26259,1,11,211,3635
26260,8,212,3059,13822
26261,6,118,1756,7281
26263,1,8,211,460
26264,3,35,643,2441
26266,2,13,212,824
26267,1,11,211,484
26269,1,4,1,352
26270,3,31,433,1278
26271,1,3,1,1419
26273,3,34,633,853
26275,1,4,1,247
26276,1,6,211,277
26278,1,3,1,1025
26280,4,53,664,17324
26282,1,3,1,579
26283,2,38,422,7548
26285,1,5,1,3344
26287,10,182,2621,34084
26288,8,157,1738,18186
26291,4,54,905,7078
26292,4,65,1084,9866
26293,1,11,211,426
26294,1,7,211,157
26301,18,2900,14063,489528
26302,6,99,1359,31618
26306,2,36,642,20271
26320,1,3,1,1668
26323,4,57,1084,16449
26330,17,2601,13801,699036
26335,1,24,441,2626
26337,1,5,1,1006
26338,1,11,211,1705
26342,1,8,211,155
26343,1,9,211,221
26346,5,74,896,44779
26347,3,43,653,4003
26348,1,9,211,421
26351,10,305,3921,25008
26354,13,628,5076,103260
26362,10,268,3293,26302
26366,1,3,1,14
26369,1,10,211,799
26372,2,30,422,4898
26374,2,26,422,278
26376,2,10,212,343
26377,1,14,431,1754
26378,13,274,2226,74597
26384,1,6,211,355
26385,7,128,1958,18731
26386,4,60,654,5323
26404,1,4,1,15198
26405,1,11,211,976
26408,6,116,1516,15225
26410,1,20,211,2743
26411,1,6,211,277
26415,10,186,2411,29034
26416,13,426,3725,75553
26419,5,59,1085,6869
26421,1,8,211,227
26422,1,3,1,27
26425,1,20,211,1164
26426,12,326,3273,32686
26430,2,12,243,4923
26431,12,427,4173,42857
26436,1,3,1,264
26437,1,6,1,3008
26440,2,28,642,1153
26444,4,94,1514,1972
26447,1,16,431,757
26448,2,16,212,223
26451,3,30,423,2421
26452,17,811,7282,90966
26456,9,173,2431,53753
26501,18,2039,12177,328100
26502,1,3,1,1992
26504,2,23,652,1201
26505,19,4103,14043,916082
26506,4,77,1157,569543
26507,5,97,1609,101276
26508,19,2495,11622,292378
26519,4,46,874,3548
26520,1,6,1,2448
26521,3,36,653,2855
26525,13,301,2414,47809
26531,2,19,212,1326
26534,2,32,432,4704
26537,15,663,6410,88506
26541,5,64,1336,61177
26542,6,143,2197,16622
26543,1,4,1,403
26544,1,5,1,5723
26546,1,10,211,1510
26547,8,139,1769,22277
26554,19,3780,14284,479862
26555,6,62,666,28526
26559,2,32,642,1298
26562,1,9,211,4706
26568,1,11,211,1159
26570,5,63,1095,56144
26571,5,85,1085,2903
26574,1,3,1,481
26575,4,52,854,1975
26581,2,13,212,1195
26582,9,241,2400,59182
26588,3,47,653,1167
26590,1,8,211,3604
26591,4,60,1084,4104
26601,14,423,4659,51286
26610,5,50,645,3097
26619,1,6,211,232
26621,3,51,643,1741
26623,1,10,211,2537
26624,12,264,3305,34308
26627,1,3,1,12346
26636,1,6,211,178
26651,18,1216,8027,136285
26656,1,4,1,6272
26660,2,16,212,668
26662,2,30,422,738
26667,2,14,212,11084
26676,1,17,211,2141
26678,1,26,211,1511
26679,6,82,1086,3447
26680,1,3,1,206
26681,5,76,1085,2989
26684,2,17,422,242
26704,7,182,1757,9000
26705,3,38,643,1373
26707,1,3,1,843
26710,4,51,854,3780
26711,6,115,1527,5863
26716,1,16,211,739
26717,1,11,211,1107
26719,7,149,2177,8313
26720,1,7,211,335
26726,16,978,7636,235071
26739,2,27,442,32503
26743,2,40,652,1648
26750,2,23,422,588
26753,9,261,3039,12841
26755,1,8,211,648
26757,15,610,6011,55726
26761,1,4,1,559
26763,4,60,864,1863
26764,9,191,2210,9022
26767,1,20,431,1056
26801,3,63,1115,9815
26802,1,13,441,644
26804,1,16,211,2149
26807,9,288,3060,18271
26808,2,24,432,2519
26810,1,11,211,1974
26812,2,27,432,5181
26814,2,36,1114,8500
26815,1,14,211,803
26817,1,9,211,132
26818,1,4,1,4689
26833,3,54,633,903
26836,15,638,6231,139346
26845,2,19,422,1188
26847,14,662,6179,62130
26851,7,109,1287,5792
26852,1,10,211,117
26855,3,24,423,1392
26865,1,8,211,841
26866,2,17,422,296
26884,2,24,432,1343
27006,15,1163,8245,104263
27007,2,42,642,1681
27009,9,148,1730,26547
27010,1,14,211,436
27011,10,207,2433,13428
27012,17,2616,11987,256440
27013,13,330,3295,219423
27014,3,42,853,10023
27016,5,94,1285,9692
27017,13,640,6001,77819
27018,10,263,2370,24642
27019,4,104,1064,3708
27020,9,214,1760,44741
27021,16,1327,8236,96936
27022,3,35,433,8085
27023,15,822,5698,80045
27024,3,55,853,1482
27025,16,910,6411,86147
27027,11,269,3774,60809
27028,15,2011,10820,225372
27030,18,3541,13615,847594
27040,15,553,4128,27458
27041,14,655,5740,45569
27042,2,18,422,24777
27043,7,194,1707,4051
27045,15,653,6955,150310
27046,4,59,634,1645
27047,3,30,633,5546
27048,12,343,3295,29823
27049,1,6,211,50
27050,5,151,1725,141979
27051,11,421,4424,29646
27052,13,496,4837,27911
27053,3,46,653,3407
27054,6,66,876,4694
27055,15,1230,8505,159500
27101,17,4212,16971,1667058
27102,3,52,1156,70355
27103,17,7131,18461,2594859
27104,16,2290,11515,227719
27105,17,2721,14378,782989
27106,17,3384,12932,449782
27107,17,2347,12669,456624
27109,3,25,423,216860
27110,1,13,462,2877
27113,1,5,1,30871
27114,2,40,422,28264
27116,2,28,422,15768
27120,2,15,212,1962
27127,17,2130,10584,219507
27155,1,6,211,161
27157,3,31,443,770826
27201,2,23,432,6327
27203,17,3194,12721,570472
27204,4,77,1146,32834
27205,15,1334,8077,142112
27207,8,165,1969,13432
27208,5,60,855,1575
27209,10,308,3615,63000
27212,4,60,854,2887
27213,1,9,211,1186
27214,12,437,4017,158609
27215,17,5736,16466,1213709
27216,9,145,2336,65885
27217,17,1920,9888,168576
27229,8,175,2211,26533
27231,4,59,854,2517
27233,8,136,1539,19125
27235,14,473,5404,143890
27239,14,527,5761,46593
27242,3,36,643,2337
27243,7,196,1717,7403
27244,14,574,5028,167555
27248,6,135,1747,18752
27249,15,549,4827,28906
27252,7,85,877,7950
27253,16,1993,10359,204557
27256,1,4,1,1260
27258,12,314,3537,44378
27259,1,14,211,1099
27260,15,2351,11801,551041
27261,8,115,1580,224623
27262,17,3309,13161,430351
27263,17,2915,12480,463128
27264,1,5,1,1850
27265,18,3764,15299,630101
27278,17,2450,11651,283299
27281,5,59,1085,3274
27282,16,1119,8004,129946
27283,7,100,1298,4767
27284,18,5108,16677,704119
27285,5,73,906,55788
27288,16,1658,10038,230930
27289,1,13,211,3989
27291,2,29,642,1524
27292,18,3335,12209,340801
27293,5,87,1326,30281
27295,16,1814,10111,191798
27298,14,673,6651,75650
27299,9,141,1709,33042
27301,13,451,4157,189192
27302,18,2403,13191,529272
27305,1,15,211,334
27306,14,350,4198,72821
27310,14,687,5069,41714
27311,5,85,1285,1936
27312,17,1866,9326,112934
27313,10,286,2821,17680
27314,2,22,212,4354
27315,3,69,853,10546
27316,12,462,4899,39611
27317,16,1094,8957,161915
27320,17,2583,10794,306236
27323,2,41,862,955
27325,10,246,3271,14699
27326,4,103,1284,1128
27330,19,3810,14277,797784
27331,6,103,1337,15300
27332,15,1473,9459,312374
27340,2,35,903,8582
27341,9,273,3071,16633
27343,4,62,644,35844
27344,17,1413,9399,125266
27349,9,211,2159,10032
27350,8,209,2179,17319
27355,5,79,1536,7195
27356,7,139,2031,22131
27357,13,685,5484,47897
27358,15,1092,5909,67321
27359,1,9,242,39936
27360,17,3264,12426,515949
27361,5,89,1157,63794
27370,13,472,3936,51924
27371,16,779,7553,99570
27373,1,10,211,17924
27374,6,118,1849,152869
27375,1,3,1,3028
27376,14,864,5938,68368
27377,14,481,4714,151015
27379,9,346,3270,24277
27401,18,3964,14998,1246486
27402,4,95,1576,12309
27403,16,2094,10080,311139
27404,4,52,854,4147
27405,17,3349,14587,476055
27406,18,4248,15059,825604
27407,18,6059,17966,1132093
27408,17,4718,14369,1357920
27409,17,4015,20357,2119162
27410,17,5527,18627,1170738
27411,2,13,2,3889
27412,2,12,232,1383
27415,3,29,664,4434
27416,2,11,2,5939
27417,2,14,222,8454
27419,6,68,1148,30897
27420,3,38,1158,15887
27425,1,8,211,1193
27427,2,65,1112,3968
27429,1,5,1,7639
27435,1,3,1,1111
27438,2,17,422,30234
27455,17,1837,9850,221200
27501,15,1141,7249,107149
27502,19,3972,14506,459386
27503,7,277,2378,11438
27504,15,1353,9157,116008
27505,7,209,2408,8972
27506,4,45,654,85037
27507,2,17,212,1215
27508,5,100,1315,7327
27509,10,196,2464,150483
27510,17,1588,9620,144269
27511,18,5906,15739,1133641
27512,4,58,664,10562
27513,17,5349,17439,2534199
27514,18,3723,12430,1232009
27515,5,88,1085,6817
27516,17,2885,10237,196192
27517,17,2697,11726,437730
27518,17,3627,13889,1067987
27519,16,3405,11252,204168
27520,17,3237,13782,493992
27521,10,305,3501,17230
27522,15,1073,8255,158737
27523,16,868,7104,96693
27524,14,620,5467,42082
27525,13,525,4595,118354
27526,17,3829,12404,365635
27527,15,1046,6663,175988
27528,3,38,643,2626
27529,18,5216,15502,755430
27530,18,3055,13362,448691
27531,3,56,884,6067
27532,4,58,905,13682
27533,7,139,1548,14100
27534,17,3027,11778,430415
27536,18,2200,10625,307711
27537,16,936,6956,130914
27539,16,1568,8958,178089
27540,16,2823,12008,300812
27541,5,151,1725,6073
27542,13,464,4658,46986
27544,7,120,1768,12722
27545,16,1975,11273,228471
27546,14,1073,8759,115362
27549,17,1657,8688,102907
27551,3,34,433,2633
27553,1,18,211,9590
27555,2,25,432,386
27556,2,18,432,557
27557,9,290,2630,20531
27559,11,197,3148,66830
27560,17,5548,20816,3677659
27562,12,280,3243,106623
27563,7,147,1957,9144
27565,16,1783,9012,302695
27568,6,77,646,7330
27569,12,373,4383,18690
27570,1,3,1,132
27571,13,561,4585,28928
27572,9,279,2820,13100
27573,17,1706,8708,197762
27574,13,385,3737,48450
27576,16,997,7355,129379
27577,17,3053,12888,372206
27581,5,78,855,2800
27582,3,27,423,510
27583,9,234,2599,33425
27587,18,6100,15907,625695
27588,3,55,423,9175
27589,13,439,4397,28023
27591,16,1357,7742,107023
27592,13,652,4375,28932
27593,1,11,231,2520
27594,1,9,211,638
27596,17,1471,8529,245709
27597,16,1644,8927,244428
27599,4,67,895,25026
27601,18,3142,13654,1451630
27602,4,75,1084,10784
27603,18,6316,17817,968779
27604,17,5187,16945,1062885
27605,16,1790,9913,315023
27606,17,3600,14335,952639
27607,18,4258,16748,1974054
27608,15,1627,9197,179575
27609,18,7604,18427,1742541
27610,18,3576,14133,1099765
27611,6,133,1526,74252
27612,17,5988,16549,1516185
27613,17,3490,11506,295653
27614,17,3033,10982,259020
27615,19,7538,17391,1406594
27616,18,4254,14818,753153
27617,17,3493,16224,1066563
27619,3,38,433,5477
27620,2,16,422,2156
27622,3,34,935,36440
27623,4,109,2090,65492
27624,5,116,2281,15184
27627,2,14,232,6144
27628,2,15,212,4879
27629,1,17,211,1779
27636,1,7,1,11180
27650,1,4,1,3983
27658,1,10,211,6526
27661,1,7,211,541
27668,2,9,2,13708
27675,3,37,653,4404
27695,3,30,433,2191
27701,17,4087,14743,881246
27702,3,44,684,8670
27703,17,4330,18153,1854687
27704,17,2747,12440,604597
27705,18,4592,15089,982374
27706,1,3,1,761
27707,16,4826,14336,946197
27708,3,72,1155,1332432
27709,16,1290,11371,3912659
27710,3,44,433,630862
27711,2,16,222,15852
27712,15,940,6158,407315
27713,18,5703,16432,1382938
27715,2,22,212,18500
27717,1,10,211,1841
27722,1,3,1,1696
27801,15,873,6692,179284
27802,9,147,2002,49142
27803,16,988,7113,91333
27804,18,4395,16870,856324
27805,7,132,1507,18929
27806,9,134,1760,89577
27807,10,224,2841,14308
27808,8,136,1488,3947
27809,10,296,3775,81724
27810,12,404,4584,20201
27811,2,8,2,869
27812,8,159,1728,7965
27813,2,17,422,1809
27814,3,25,423,882
27816,3,40,853,959
27817,12,340,3483,26256
27818,2,22,212,635
27819,1,3,1,755
27820,6,89,1066,9289
27821,1,6,211,80
27822,10,371,3103,27973
27823,11,277,2842,18869
27824,4,76,884,4480
27826,2,33,432,3194
27827,1,10,211,1464
27828,14,677,6041,79550
27829,3,42,423,3522
27830,9,238,3061,11516
27831,5,75,1568,44167
27832,6,86,1337,29953
27833,1,17,211,1619
27834,17,5010,16760,1436456
27835,10,200,2421,125355
27836,1,25,441,3149
27837,7,186,2178,6853
27839,9,134,1970,41158
27840,1,12,211,7612
27842,4,57,844,1038
27843,1,12,211,1272
27844,4,42,434,2828
27845,7,115,1307,8139
27846,9,153,1980,9303
27847,2,14,212,2871
27849,4,60,854,64282
27850,14,496,3885,18002
27851,5,101,1085,4410
27852,7,118,1277,3361
27853,2,8,2,1759
27855,12,337,3725,32146
27856,15,959,7605,106913
27857,3,25,213,560
27858,18,5065,14985,441750
27860,7,170,2208,17895
27862,3,34,633,526
27863,12,363,3033,20004
27864,9,222,2601,25169
27865,6,116,1946,7411
27866,2,10,2,17784
27867,1,5,1,701
27868,3,33,433,1718
27869,5,138,2449,9320
27870,17,2237,11465,354804
27871,7,164,1758,8261
27872,1,9,211,306
27873,1,12,211,1014
27874,10,260,3144,39151
27876,3,43,643,9433
27877,1,7,1,33237
27878,5,88,1305,5542
27879,2,31,652,4173
27880,8,149,1979,10983
27882,12,375,3964,37290
27883,5,100,1505,6596
27884,4,60,844,1306
27885,4,44,434,4574
27886,17,1370,8968,214702
27888,4,43,424,4404
27889,18,2965,12899,305337
27890,8,202,2692,35730
27891,7,143,2167,144594
27892,16,1260,9386,105048
27893,18,3861,16060,998295
27894,8,148,2219,116126
27895,5,60,686,17673
27896,17,1875,10102,165058
27897,3,31,433,640
27906,5,76,645,9010
27907,2,18,432,2068
27909,18,3436,12900,398862
27910,17,1204,8266,148079
27915,7,230,1968,19544
27916,1,12,211,390
27917,3,49,873,7128
27919,2,29,422,1074
27920,9,370,2820,13843
27921,9,253,3039,9518
27922,6,88,1808,69849
27923,5,68,845,3298
27924,5,83,1085,4327
27925,8,248,2849,14127
27926,2,32,642,838
27927,9,596,3491,39800
27928,5,87,1285,3087
27929,7,82,1067,2280
27932,16,1263,8256,124072
27935,4,36,424,937
27936,7,120,1277,4567
27937,2,27,432,17817
27938,10,133,1752,15838
27939,8,173,2179,9209
27941,3,97,1334,9322
27942,1,8,221,349
27943,10,222,2130,7347
27944,15,621,5487,43804
27946,5,44,655,5134
27947,4,69,1304,5302
27948,17,1710,9108,114087
27949,16,2156,9795,168132
27950,2,19,212,822
27953,3,36,633,3061
27954,14,894,6587,48779
27956,1,12,211,785
27957,5,73,1085,12643
27958,14,571,5069,66057
27959,16,1409,7502,109962
27960,7,326,2377,12142
27962,13,639,5390,95760
27964,9,154,1499,11298
27965,1,24,211,708
27966,9,260,2881,19307
27967,2,14,212,444
27968,6,93,1296,3904
27970,4,64,874,6354
27972,3,35,633,4207
27973,2,32,432,2456
27974,1,19,431,1657
27976,6,87,1486,4177
27978,1,3,1,1378
27979,4,89,1324,5923
27980,4,65,854,2051
27981,7,211,2848,25820
27982,3,56,633,3820
27983,14,629,5751,46438
27985,2,15,212,860
27986,4,72,1084,29366
28001,18,2800,11737,283612
28002,2,41,642,7829
28006,3,38,423,3543
28007,1,13,211,9998
28009,2,31,642,5360
28010,1,4,1,5481
28012,17,2265,11473,270702
28016,13,571,5968,92278
28017,7,141,2241,42731
28018,10,202,2160,14659
28019,2,14,212,356
28020,4,76,644,1708
28021,14,786,6211,93744
28023,15,889,6149,67792
28024,2,25,432,5734
28025,18,4956,14032,813506
28026,4,68,874,9837
28027,18,6725,17635,1176609
28031,18,4700,14480,470233
28032,7,142,2251,15246
28033,5,65,855,14331
28034,14,1002,8704,106109
28035,3,28,423,708
28036,17,1792,9596,634171
28037,18,2961,12367,252691
28038,2,6,2,167
28039,1,4,1,12874
28040,10,216,1940,9525
28041,2,24,432,1931
28042,4,69,1314,4762
28043,15,1950,10413,262349
28052,17,2886,13237,564869
28053,6,76,1118,12192
28054,18,4213,15070,821834
28055,2,23,422,2320
28056,17,2134,10583,178544
28070,4,73,1074,9351
28071,6,94,1307,24302
28072,8,91,1119,8388
28073,8,159,1739,33285
28075,16,1719,9671,191368
28076,3,21,423,1805
28077,1,14,211,489
28078,19,6555,17379,1317018
28079,17,3541,13843,450789
28080,10,256,2601,42401
28081,15,1304,7981,118770
28082,3,45,653,5869
28083,15,1756,10570,149578
28086,17,1840,11074,424230
28088,9,159,1781,27021
28089,1,8,211,1342
28090,10,267,2590,7439
28091,5,66,1085,14518
28092,18,2925,11960,404570
28093,5,73,1095,4498
28097,14,611,6209,52037
28098,7,258,3372,29294
28101,3,47,643,54719
28103,14,728,6671,109966
28104,18,3029,12134,263423
28105,19,5775,16160,988784
28106,6,96,1337,16960
28107,13,684,4837,66230
28108,1,24,441,6910
28109,1,6,1,13850
28110,18,5393,15982,878580
28111,4,73,1115,256241
28112,16,2041,9869,261094
28114,8,199,1518,39645
28115,18,3701,13833,549387
28117,19,7281,17155,1264971
28119,2,30,642,2009
28120,16,1258,9148,279835
28124,13,438,3714,24977
28125,6,190,1737,11568
28126,1,4,1,469
28127,14,274,3066,52093
28128,10,441,3513,57661
28129,13,417,4617,49362
28130,2,23,442,6537
28133,5,100,1536,12824
28134,17,2602,13130,405723
28135,9,198,2631,19986
28136,2,12,212,586
28137,10,226,2422,32955
28138,14,627,5718,71723
28139,18,1405,9137,161735
28144,18,3000,13801,810203
28145,6,95,1349,36992
28146,16,1344,7365,198247
28147,16,1815,10352,499479
28150,17,2875,12699,491789
28151,3,56,873,10039
28152,16,1740,10068,186722
28159,7,164,1738,10393
28160,13,444,4176,48207
28163,9,244,2200,26424
28164,16,823,7071,111983
28166,14,801,7120,103267
28167,5,66,1055,2834
28168,11,364,3262,15581
28169,2,17,432,534
28170,16,1024,7806,92337
28173,18,3861,10709,162183
28174,11,287,2854,45595
28201,4,57,1084,4661
28202,18,5482,19714,6510498
28203,17,5108,16472,1622989
28204,17,3184,12524,1273389
28205,17,5181,13548,423230
28206,17,2780,13940,777836
28207,16,1802,9722,573428
28208,18,4936,19182,2321091
28209,17,4217,16221,806237
28210,18,5010,15260,1123502
28211,18,5251,14329,1380704
28212,17,2348,10959,312360
28213,16,2889,12228,384617
28214,18,2170,12895,459904
28215,18,2260,10291,171463
28216,17,4160,15227,653355
28217,18,7771,20524,2573602
28218,1,10,211,2514
28219,3,38,674,57803
28220,1,16,431,2016
28221,1,15,452,36977
28222,1,4,1,444
28223,5,162,2017,12311
28224,2,24,453,28966
28226,17,4755,13831,618761
28227,17,4332,13369,493192
28228,1,3,1,274
28229,1,8,211,153
28230,1,7,211,228
28231,1,7,211,3655
28232,2,8,2,145665
28233,1,4,1,4190
28234,1,5,1,57230
28235,1,6,211,287
28236,1,6,1,2166
28237,1,4,1,971
28241,2,41,683,31506
28244,7,198,3655,249544
28246,3,27,443,56636
28247,4,54,644,5820
28253,1,3,1,24178
28255,5,218,2826,1566726
28256,1,11,211,68958
28260,2,7,2,3173
28262,18,4867,17789,3088849
28265,1,5,1,1521
28266,4,48,905,16072
28269,17,5613,17910,1177621
28270,16,2731,10538,225831
28271,2,26,422,7053
28273,17,6747,21116,3413434
28274,2,23,442,32344
28277,18,9930,20069,2995333
28278,16,1757,9168,187184
28280,7,128,1748,74248
28281,3,76,1303,46986
28282,3,29,653,357617
28284,5,85,1285,18265
28285,1,12,431,1958
28287,3,77,1324,39815
28288,1,7,211,1250
28297,2,16,422,123
28299,1,21,431,1583
28301,17,2667,13149,550885
28302,9,171,2682,44416
28303,18,4281,13381,452859
28304,17,3108,10606,657483
28305,17,999,6442,103331
28306,18,2467,12449,336887
28307,11,304,3418,97733
28308,2,25,432,3255
28309,4,107,1514,3827
28310,5,331,3172,218765
28311,17,1486,9641,284910
28312,14,910,7396,95948
28314,16,2097,10823,234795
28315,17,1552,11034,245550
28318,4,97,1294,5730
28320,13,336,3264,13989
28323,5,90,1305,3726
28325,3,27,433,944
28326,11,460,4678,37592
28327,15,960,6422,58262
28328,16,2177,11242,329243
28329,3,55,1104,12417
28330,1,7,1,15087
28332,2,31,432,4320
28333,10,226,2633,86416
28334,18,2529,12177,332029
28335,5,65,896,10590
28337,17,1084,7577,110712
28338,9,157,1739,8461
28339,9,332,3323,33766
28340,12,389,4174,22244
28341,9,174,2410,28437
28342,4,39,424,7135
28343,1,11,211,170
28344,4,53,634,1578
28345,15,651,5814,104905
28347,3,24,223,4590
28348,15,1404,9219,212176
28349,10,356,3962,79302
28350,1,4,1,1002
28351,8,121,1318,22932
28352,18,1763,9210,264038
28353,4,95,1115,20713
28355,1,4,1,1632
28356,6,122,1066,3941
28357,4,77,1095,117891
28358,18,3216,12209,480447
28359,9,170,1760,33757
28360,12,435,4248,66218
28363,1,14,211,5035
28364,12,398,4226,113524
28365,16,1016,7751,240387
28366,10,269,3346,48612
28368,2,16,422,210
28369,2,43,652,2061
28370,5,56,865,3415
28371,7,115,1737,4657
28372,13,813,6544,95893
28373,7,139,1727,14270
28374,16,1595,8048,526365
28376,16,1562,8708,164680
28377,11,511,4885,34841
28378,1,3,1,733
28379,18,2056,10573,234219
28380,4,70,644,2285
28382,10,298,3501,25015
28383,9,156,1970,7197
28384,15,515,6042,114587
28385,7,115,1507,5161
28386,5,119,1505,2745
28387,17,2702,11924,341609
28388,4,66,1126,13036
28390,15,1172,7122,66207
28391,8,241,2619,19126
28392,6,79,646,184240
28393,2,31,422,5182
28394,11,287,2612,22931
28395,7,115,1538,10839
28396,4,63,1304,3833
28398,13,491,4835,53891
28399,2,16,212,2411
28401,18,5064,15687,1404014
28402,7,148,1768,87194
28403,18,8845,17605,1152588
28404,1,21,441,4746
28405,18,5978,17345,1056532
28406,6,83,1127,22348
28408,2,18,212,2943
28409,16,2023,7481,77606
28411,16,2652,10308,169403
28412,16,3199,13808,307222
