ZIPCODE,Num Industries,Total Establishments,Total Employees,Total Payroll
05478,55,599,10346,0
05482,43,369,7124,0
05486,6,32,636,0
05487,2,13,422,0
05488,9,104,1929,0
05489,6,46,846,0
05491,23,154,2993,0
05492,1,8,211,0
05494,1,10,211,0
05495,84,966,16624,0
05601,5,27,425,0
05602,66,903,14633,0
05604,1,3,1,0
05641,68,789,12831,0
05647,1,3,1,0
05651,5,35,845,0
05655,5,37,1065,0
05656,9,67,1699,0
05658,1,3,1,0
05660,5,42,1055,0
05661,37,297,3857,0
05663,11,62,1271,0
05667,3,27,633,0
05672,44,485,8027,0
05673,25,189,3005,0
05674,7,41,637,0
05675,1,6,211,0
05676,25,202,3686,0
05677,3,24,633,0
05679,6,32,636,0
05680,2,13,422,0
05701,92,1542,22930,0
05730,1,6,211,0
05732,2,7,2,0
05733,10,81,1490,0
05735,7,60,1287,0
05736,1,3,1,0
05738,2,16,422,0
05740,1,6,211,0
05742,1,6,211,0
05743,9,65,1489,0
05744,1,3,1,0
05751,11,179,3523,0
05753,53,535,9076,0
05757,1,3,1,0
05759,4,27,844,0
05760,2,9,212,0
05761,2,13,422,0
05763,6,42,856,0
05764,15,88,1915,0
05767,2,11,212,0
05769,5,33,845,0
05770,1,11,211,0
05773,3,9,3,0
05774,1,6,211,0
05777,6,33,846,0
05819,44,406,8258,0
05821,1,3,1,0
05822,2,12,432,0
05826,1,6,211,0
05828,3,19,423,0
05829,11,53,871,0
05832,2,15,422,0
05836,2,10,212,0
05839,1,6,211,0
05843,7,49,1277,0
05845,1,6,211,0
05846,2,7,2,0
05851,22,135,2173,0
05855,35,269,5196,0
05857,2,10,212,0
05859,2,9,212,0
05860,1,3,1,0
05903,1,3,1,0
06001,56,917,12841,0
06002,81,973,15535,0
06010,101,1772,22444,0
06013,14,120,2145,0
06016,8,58,1068,0
06018,14,91,1504,0
06019,40,418,7394,0
06021,1,6,211,0
06023,4,25,634,0
06024,2,6,2,0
06026,21,131,2361,0
06027,2,9,212,0
06029,27,310,5189,0
06031,2,16,422,0
06032,76,1621,24581,0
06033,80,1825,25485,0
06035,18,193,3489,0
06037,61,738,11116,0
06039,9,49,880,0
06040,80,1557,24210,0
06042,49,538,9035,0
06043,8,56,1058,0
06045,2,6,2,0
06050,4,25,424,0
06051,55,604,8447,0
06052,13,130,2373,0
06053,38,403,5859,0
06057,10,89,1710,0
06058,2,12,422,0
06060,2,9,212,0
06062,66,787,12522,0
06063,2,12,422,0
06066,59,888,14456,0
06067,77,1203,19217,0
06068,2,9,212,0
06069,9,96,1709,0
06070,49,579,9451,0
06071,19,154,2990,0
06072,1,3,1,0
06073,6,51,1276,0
06074,84,1269,20542,0
06076,26,199,4107,0
06078,26,196,3246,0
06081,1,3,1,0
06082,79,1196,19151,0
06084,30,258,4290,0
06085,22,135,2153,0
06088,40,333,4981,0
06089,10,75,430,0
06092,8,35,428,0
06093,3,15,423,0
06095,82,1065,16403,0
06096,39,475,7476,0
06098,29,242,4709,0
06101,1,8,211,0
06102,2,107,1396,0
06103,49,1086,15422,0
06105,32,542,7287,0
06106,70,1388,18935,0
06107,53,1076,13749,0
06108,86,1164,18122,0
06109,61,843,12941,0
06110,57,634,10796,0
06111,80,1318,20306,0
06112,23,153,2353,0
06114,63,715,10927,0
06117,31,267,4344,0
06118,38,315,5200,0
06119,28,342,6079,0
06120,29,301,4644,0
06152,1,17,431,0
06155,1,3,1,0
06156,1,11,211,0
06183,1,3,1,0
06226,46,461,7859,0
06231,1,3,1,0
06232,5,35,635,0
06234,14,91,1985,0
06235,3,15,423,0
06237,10,50,640,0
06238,15,130,1936,0
06239,23,166,3055,0
06241,25,153,2879,0
06248,11,72,1762,0
06249,6,57,1286,0
06250,9,76,1699,0
06254,9,38,439,0
06255,4,25,654,0
06256,7,51,1108,0
06259,6,42,636,0
06260,32,336,5516,0
06268,21,215,3914,0
06269,1,3,1,0
06277,6,32,646,0
06278,5,31,635,0
06279,6,40,897,0
06281,8,59,1058,0
06320,74,1094,17124,0
06330,2,10,212,0
06331,4,20,424,0
06332,2,7,2,0
06333,19,180,3700,0
06334,4,22,214,0
06335,10,60,860,0
06338,7,113,1810,0
06339,6,38,656,0
06340,55,910,13967,0
06349,2,16,422,0
06351,30,246,4343,0
06354,7,35,647,0
06355,50,658,10665,0
06357,33,323,5614,0
06359,11,108,1932,0
06360,66,1192,17211,0
06365,7,50,847,0
06370,3,19,433,0
06371,30,318,5570,0
06374,22,165,3324,0
06375,1,6,211,0
06377,1,3,1,0
06378,17,125,2598,0
06379,18,186,3208,0
06380,4,12,4,0
06382,28,249,4664,0
06384,3,12,213,0
06385,58,771,13026,0
06390,3,11,3,0
06401,31,315,6062,0
06403,9,57,1059,0
06405,95,1523,21017,0
06409,6,38,907,0
06410,67,1029,14902,0
06412,10,77,1951,0
06413,44,513,8078,0
06415,40,423,7182,0
06416,48,569,11205,0
06417,12,80,1482,0
06418,25,271,4746,0
06419,9,93,1730,0
06420,4,21,214,0
06422,15,113,2365,0
06423,5,29,645,0
06424,21,167,3242,0
06426,21,151,2571,0
06437,67,941,14501,0
06438,2,24,652,0
06441,11,71,1701,0
06442,4,23,424,0
06443,54,731,12095,0
06447,15,115,2355,0
06450,83,1091,16915,0
06451,40,446,7894,0
06455,10,57,850,0
06457,104,1707,22908,0
06459,1,10,211,0
06460,114,2690,33237,0
06461,24,156,2794,0
06467,3,31,684,0
06468,52,766,10205,0
06469,6,35,846,0
06470,51,640,9743,0
06471,21,176,3882,0
06472,12,95,1702,0
06473,85,1471,18617,0
06475,63,735,11465,0
06477,60,820,11788,0
06478,37,332,5408,0
06479,27,235,4130,0
06480,25,230,4766,0
06482,13,137,1934,0
06483,36,395,6708,0
06484,95,1809,25308,0
06488,52,696,11243,0
06489,73,1287,16423,0
06492,116,2140,27505,0
06498,22,234,4584,0
06510,50,926,10556,0
06511,86,1850,23346,0
06512,55,646,10469,0
06513,50,523,8621,0
06514,54,738,12110,0
06515,26,265,4306,0
06516,79,1220,15193,0
06517,36,259,4567,0
06518,49,792,11816,0
06519,22,241,3882,0
06524,12,78,1072,0
06525,32,322,5613,0
06604,59,889,13346,0
06605,41,391,6493,0
06606,46,886,12011,0
06607,16,104,1706,0
06608,12,101,1953,0
06610,37,383,6468,0
06611,76,1471,19827,0
06612,18,153,2758,0
06614,45,793,12763,0
06615,74,892,15688,0
06702,33,341,4815,0
06704,34,332,5896,0
06705,52,637,9878,0
06706,25,267,4879,0
06708,51,767,11019,0
06710,7,45,847,0
06712,21,183,3421,0
06716,39,410,6899,0
06750,5,34,865,0
06751,9,66,1279,0
06752,4,25,634,0
06754,5,35,635,0
06755,1,3,1,0
06756,5,36,845,0
06757,12,79,1933,0
06759,30,269,4511,0
06762,28,289,5481,0
06763,3,24,633,0
06770,48,594,9141,0
06776,70,1066,15112,0
06777,6,37,1056,0
06779,8,55,858,0
06783,6,50,846,0
06784,4,54,844,0
06786,20,134,2150,0
06787,22,189,3463,0
06790,77,1353,19559,0
06791,5,45,635,0
06793,4,28,214,0
06794,7,37,1057,0
06795,42,466,8056,0
06796,1,7,211,0
06798,34,351,6235,0
06801,61,711,10624,0
06804,55,776,12826,0
06807,24,265,4535,0
06810,126,3076,40824,0
06811,64,915,12589,0
06812,24,243,4904,0
06813,1,3,1,0
06820,66,1144,16913,0
06824,76,1795,23109,0
06825,53,947,14662,0
06829,1,3,1,0
06830,98,2688,32393,0
06831,47,617,9520,0
06840,62,963,14545,0
06850,53,678,9894,0
06851,94,1866,25629,0
06853,10,68,850,0
06854,83,1223,16025,0
06855,30,364,5790,0
06856,5,43,635,0
06870,25,253,4986,0
06877,70,1239,16315,0
06878,22,171,2583,0
06880,88,2605,29609,0
06883,19,170,3620,0
06890,23,241,3684,0
06896,17,193,3198,0
06897,68,1106,16263,0
06901,75,1744,21305,0
06902,117,3088,39201,0
06903,28,324,5579,0
06904,3,23,433,0
06905,75,1658,20354,0
06906,32,313,4943,0
06907,25,306,5657,0
06927,1,3,1,0
07001,47,493,9354,0
07002,87,1914,22844,0
07003,78,1619,20477,0
07004,108,2083,33070,0
07005,50,664,8842,0
07006,74,1423,18649,0
07008,40,476,6252,0
07009,38,444,8020,0
07010,43,702,9224,0
07011,74,1415,18198,0
07012,54,520,8678,0
07013,65,1377,15459,0
07014,32,198,3976,0
07015,1,3,1,0
07016,70,1111,15843,0
07017,31,340,5163,0
07018,39,620,9427,0
07020,46,747,10631,0
07021,3,17,213,0
07022,43,445,5574,0
07023,23,182,2827,0
07024,92,2889,26850,0
07026,57,905,12349,0
07027,22,149,1983,0
07028,18,142,2348,0
07029,37,420,6720,0
07030,93,2723,29330,0
07031,28,370,6730,0
07032,75,1413,18485,0
07033,49,548,10463,0
07034,13,141,2123,0
07035,35,307,4967,0
07036,107,1947,27049,0
07039,85,2193,25786,0
07040,60,741,10931,0
07041,46,657,9307,0
07042,80,1667,20227,0
07043,43,575,9305,0
07044,44,591,7955,0
07045,31,466,7124,0
07046,19,141,2559,0
07047,93,1924,23354,0
07050,48,724,10969,0
07052,78,1961,21112,0
07054,107,3135,38741,0
07055,99,2049,25240,0
07057,23,274,5414,0
07058,47,427,7581,0
07059,60,1196,17920,0
07060,72,1421,16519,0
07061,1,8,211,0
07062,15,211,3185,0
07063,11,102,2141,0
07064,6,35,846,0
07065,57,746,10391,0
07066,52,735,10665,0
07067,34,415,6886,0
07068,37,562,8994,0
07069,31,301,5433,0
07070,59,870,12702,0
07071,67,909,13034,0
07072,56,647,12651,0
07073,55,499,7931,0
07074,30,230,3848,0
07075,22,184,3223,0
07076,53,892,14009,0
07077,2,6,2,0
07078,42,867,11409,0
07079,42,673,9975,0
07080,101,1686,26011,0
07081,73,1067,14780,0
07082,16,157,2566,0
07083,107,2758,31670,0
07086,30,270,5163,0
07087,83,2211,22769,0
07088,11,60,1071,0
07090,70,1480,20570,0
07091,1,3,1,0
07092,39,440,6983,0
07093,75,1813,20141,0
07094,84,1400,22263,0
07095,72,1497,20505,0
07096,1,10,211,0
07101,2,6,2,0
07102,87,1952,25196,0
07103,35,467,6279,0
07104,62,1017,11363,0
07105,99,2475,24771,0
07106,18,199,3209,0
07107,37,679,8231,0
07108,16,188,1926,0
07109,62,1027,13625,0
07110,54,1094,14518,0
07111,56,975,11500,0
07112,20,269,4521,0
07114,72,971,15427,0
07201,78,1615,19680,0
07202,49,896,10333,0
07203,40,405,7081,0
07204,33,357,5984,0
07205,53,617,9337,0
07206,37,489,6048,0
07207,3,18,213,0
07208,44,713,10167,0
07302,89,2299,28136,0
07304,61,822,11718,0
07305,58,903,11797,0
07306,94,2056,23023,0
07307,53,828,10796,0
07310,50,780,13260,0
07311,18,192,3322,0
07399,1,4,1,0
07401,24,196,3897,0
07403,13,145,2763,0
07405,52,701,11245,0
07407,63,756,9936,0
07410,79,1824,21598,0
07416,16,129,2427,0
07417,44,511,8375,0
07418,2,21,422,0
07419,18,177,3658,0
07420,7,39,427,0
07421,12,140,2342,0
07422,2,18,422,0
07423,19,160,3409,0
07424,75,1295,16559,0
07430,69,1053,14700,0
07432,36,425,7367,0
07435,15,83,1275,0
07436,47,565,8331,0
07438,26,252,4527,0
07440,8,101,1688,0
07442,31,335,5822,0
07444,43,389,6664,0
07446,72,1354,16562,0
07450,67,1438,18598,0
07452,39,480,7561,0
07456,33,364,5583,0
07457,20,211,4551,0
07458,35,423,5955,0
07460,4,34,634,0
07461,30,375,5381,0
07462,26,230,4537,0
07463,31,382,6902,0
07465,7,55,1267,0
07470,109,3515,36380,0
07474,2,6,2,0
07480,29,375,6460,0
07481,53,835,12997,0
07495,7,69,888,0
07501,51,625,8415,0
07502,17,158,2977,0
07503,59,716,10132,0
07504,12,99,1692,0
07505,33,536,7784,0
07506,56,767,10587,0
07508,43,616,9004,0
07510,1,3,1,0
07512,67,858,13216,0
07513,18,195,3219,0
07514,30,353,5412,0
07522,17,179,3228,0
07524,27,260,4697,0
07601,125,3914,41936,0
07603,15,150,2335,0
07604,49,495,7751,0
07605,27,276,5338,0
07606,29,220,3290,0
07607,32,284,5342,0
07608,16,146,2692,0
07620,3,17,423,0
07621,55,823,11867,0
07624,53,648,10294,0
07626,32,285,5542,0
07627,11,77,1901,0
07628,29,382,5139,0
07630,21,205,3891,0
07631,91,2020,24656,0
07632,71,1222,17516,0
07640,8,48,1058,0
07641,9,46,849,0
07642,24,297,5585,0
07643,30,328,6231,0
07644,59,738,9480,0
07645,51,564,9420,0
07646,26,295,4927,0
07647,39,340,6301,0
07648,31,238,4261,0
07649,35,381,6395,0
07650,61,1115,14122,0
07652,110,3589,41445,0
07656,30,313,6201,0
07657,50,693,10050,0
07660,42,427,7283,0
07661,29,331,5560,0
07662,47,481,8619,0
07663,68,761,10279,0
07666,80,1648,17335,0
07670,48,645,9239,0
07675,82,1620,20809,0
07676,14,120,2124,0
07677,31,267,4323,0
07701,83,2320,27564,0
07702,45,576,9301,0
07703,1,8,211,0
07704,20,159,2990,0
07711,6,46,1297,0
07712,86,1584,19918,0
07716,24,285,5385,0
07717,4,40,854,0
07718,9,76,1489,0
07719,77,1288,18494,0
07720,14,106,2144,0
07721,4,26,634,0
07722,40,440,7700,0
07723,3,13,213,0
07724,92,1542,22975,0
07726,102,2275,28121,0
07727,49,421,5830,0
07728,109,3255,38616,0
07730,52,625,10007,0
07731,77,1436,19214,0
07732,7,59,1277,0
07733,50,830,12186,0
07734,16,142,2566,0
07735,33,381,6296,0
07737,5,42,1055,0
07738,20,173,3220,0
07739,25,270,5406,0
07740,62,1236,14477,0
07746,57,759,11218,0
07747,72,1358,16650,0
07748,57,793,11050,0
07750,10,55,1060,0
07751,57,896,10779,0
07753,84,1585,21753,0
07755,31,328,6672,0
07756,4,42,864,0
07757,15,117,1905,0
07758,7,50,847,0
07760,27,352,5830,0
07762,38,370,5778,0
07764,35,414,7628,0
07801,50,785,11241,0
07803,9,79,1059,0
07806,3,24,213,0
07820,1,4,1,0
07821,16,132,1916,0
07822,4,20,444,0
07823,14,108,2134,0
07825,22,211,3192,0
07826,16,144,2786,0
07827,6,37,846,0
07828,34,302,4325,0
07830,18,143,2758,0
07832,7,46,847,0
07833,1,3,1,0
07834,61,1075,14650,0
07836,47,463,7058,0
07838,5,37,845,0
07840,74,1189,16340,0
07843,15,145,3185,0
07844,1,7,211,0
07847,7,61,1067,0
07848,15,90,1915,0
07849,24,244,4347,0
07850,13,96,2153,0
07852,22,153,2665,0
07853,26,331,5806,0
07856,13,75,1273,0
07857,7,58,1277,0
07860,60,988,13756,0
07863,6,37,1056,0
07865,4,27,424,0
07866,76,1206,16704,0
07869,63,1039,13719,0
07871,59,908,13694,0
07874,22,169,3233,0
07876,39,364,6531,0
07882,40,378,7384,0
07885,28,244,3628,0
07901,70,1415,18088,0
07902,2,10,212,0
07920,63,1003,14309,0
07921,30,322,4971,0
07922,41,484,7637,0
07924,38,393,6709,0
07927,32,263,4553,0
07928,49,726,12374,0
07930,52,626,10103,0
07931,10,73,1270,0
07932,56,1029,15011,0
07933,10,88,1280,0
07934,7,27,217,0
07935,3,15,423,0
07936,72,973,14192,0
07938,3,9,3,0
07940,56,865,13231,0
07945,36,342,6678,0
07946,5,34,845,0
07950,54,779,11307,0
07960,104,2899,32827,0
07961,1,4,1,0
07962,8,48,638,0
07970,1,4,1,0
07974,37,455,7168,0
07976,4,21,424,0
07977,4,21,214,0
07978,3,25,633,0
07980,11,83,1951,0
07981,50,471,8285,0
08002,82,1600,23190,0
08003,79,1383,19407,0
08004,23,232,3653,0
08005,28,293,4099,0
08006,3,34,633,0
08007,14,80,1064,0
08008,38,759,8779,0
08009,46,480,7598,0
08010,19,135,2810,0
08012,79,1451,20872,0
08014,2,7,2,0
08015,20,161,2780,0
08016,72,980,14709,0
08020,6,27,636,0
08021,53,877,13268,0
08022,17,164,2967,0
08026,9,57,869,0
08027,4,29,674,0
08028,42,472,8176,0
08029,8,36,428,0
08030,29,220,3470,0
08031,25,214,3487,0
08033,50,783,12813,0
08034,66,1410,21025,0
08035,27,259,4118,0
08036,27,222,4789,0
08037,64,934,13739,0
08038,2,6,2,0
08041,2,10,212,0
08043,67,1552,17410,0
08045,5,33,655,0
08046,33,372,6045,0
08048,29,244,4791,0
08049,9,52,849,0
08050,58,1016,14898,0
08051,19,141,2590,0
08052,46,447,6350,0
08053,97,2580,32205,0
08054,96,2401,32137,0
08055,72,1285,17962,0
08056,5,45,855,0
08057,90,1535,22139,0
08059,16,116,2407,0
08060,61,858,13897,0
08061,1,3,1,0
08062,36,447,7599,0
08063,2,9,212,0
08065,9,66,1269,0
08066,23,122,1744,0
08067,3,10,3,0
08068,4,30,644,0
08069,22,172,3033,0
08070,25,246,4516,0
08071,22,191,3222,0
08072,1,3,1,0
08073,1,3,1,0
08075,56,824,11237,0
08077,62,714,11085,0
08078,17,155,2577,0
08079,18,150,3218,0
08080,77,1405,21580,0
08081,54,874,12713,0
08083,20,171,3000,0
08084,15,108,1966,0
08085,54,690,13088,0
08086,19,136,1939,0
08087,40,488,7321,0
08088,54,674,9738,0
08089,4,35,634,0
08090,12,74,1492,0
08091,48,441,6781,0
08092,13,124,2133,0
08093,29,200,3721,0
08094,63,975,14870,0
08096,79,1625,23372,0
08097,10,76,1531,0
08098,28,180,3239,0
08101,1,4,1,0
08102,22,177,3673,0
08103,33,294,4857,0
08104,25,234,3017,0
08105,24,301,4084,0
08106,21,266,3861,0
08107,18,159,3018,0
08108,49,605,10403,0
08109,51,827,11428,0
08110,62,601,10317,0
08201,36,350,5417,0
08202,16,175,2156,0
08203,15,176,3016,0
08204,50,971,11254,0
08205,42,591,8926,0
08210,48,815,11571,0
08215,32,295,4943,0
08219,1,7,211,0
08221,29,435,7089,0
08223,20,175,3400,0
08224,2,14,422,0
08225,47,640,10179,0
08226,47,945,9949,0
08230,20,179,3460,0
08232,51,581,8525,0
08234,81,1397,18988,0
08240,3,19,223,0
08242,25,236,4997,0
08243,20,229,4270,0
08244,35,458,8151,0
08247,13,149,1913,0
08248,1,10,211,0
08251,8,95,1708,0
08260,42,1328,10564,0
08270,12,102,1502,0
08302,66,979,15279,0
08310,2,7,2,0
08311,1,3,1,0
08312,5,44,1095,0
08318,26,268,4976,0
08319,3,12,213,0
08322,17,179,2997,0
08326,4,16,214,0
08328,2,7,2,0
08330,48,790,12736,0
08332,65,767,12260,0
08343,8,59,1288,0
08344,9,77,1699,0
08349,3,12,213,0
08360,99,2137,31895,0
08361,29,322,5010,0
08401,67,1462,18174,0
08402,19,210,2800,0
08403,1,3,1,0
08405,2,20,453,0
08406,21,238,4071,0
08501,21,152,3621,0
08502,21,215,3401,0
08505,46,536,7777,0
08510,17,119,2557,0
08511,2,16,212,0
08512,50,619,10314,0
08514,13,87,1283,0
08515,9,97,1520,0
08518,5,22,215,0
08520,71,1023,14166,0
08525,18,159,3188,0
08527,74,1560,20387,0
08528,3,13,213,0
08530,31,279,4522,0
08533,9,78,849,0
08534,49,697,13346,0
08535,19,133,1919,0
08536,37,635,7370,0
08540,112,3916,42575,0
08542,40,569,9165,0
08543,5,21,225,0
08550,36,684,9161,0
08551,17,139,1948,0
08553,2,14,453,0
08554,3,18,423,0
08558,32,348,5793,0
08559,10,103,1910,0
08560,7,42,637,0
08561,4,17,214,0
08562,15,122,2417,0
08601,1,13,211,0
08608,26,356,5867,0
08609,23,219,3423,0
08610,49,747,10841,0
08611,40,511,6482,0
08618,40,539,8943,0
08619,71,1258,16835,0
08620,20,160,2371,0
08625,2,14,212,0
08628,46,435,7169,0
08629,9,108,1689,0
08638,64,733,12018,0
08640,4,28,444,0
08641,1,9,211,0
08648,78,1716,22581,0
08690,40,673,10305,0
08691,64,782,11884,0
08701,136,5663,55546,0
08720,3,21,423,0
08721,42,512,6683,0
08722,10,81,1280,0
08723,75,1549,21787,0
08724,57,1019,13430,0
08730,17,153,3039,0
08731,50,652,10582,0
08732,4,19,424,0
08733,10,106,1741,0
08734,17,126,2578,0
08735,14,136,2124,0
08736,56,965,14779,0
08739,2,14,422,0
08740,1,10,211,0
08741,4,33,895,0
08742,75,1302,17340,0
08750,24,268,5277,0
08751,12,200,2352,0
08752,2,45,642,0
08753,95,3243,36740,0
08754,2,10,212,0
08755,70,1398,18904,0
08757,23,224,3653,0
08758,12,112,2393,0
08759,33,398,7445,0
08801,21,171,2551,0
08802,7,62,1497,0
08804,5,32,635,0
08805,36,397,6228,0
08807,88,2236,29556,0
08809,34,381,5855,0
08810,36,350,5373,0
08812,50,669,9221,0
08816,112,2912,33297,0
08817,98,2343,27206,0
08818,5,15,5,0
08820,70,1913,18499,0
08822,88,1800,22936,0
08823,12,150,2173,0
08824,27,316,4527,0
08825,14,124,2575,0
08826,8,98,2148,0
08827,10,102,2201,0
08828,3,17,423,0
08829,3,18,423,0
08830,63,1235,16197,0
08831,91,1766,21235,0
08832,9,67,880,0
08833,34,332,5585,0
08835,21,220,3872,0
08836,16,147,2976,0
08837,89,1763,28886,0
08840,56,854,12120,0
08844,79,1520,19875,0
08846,54,581,8637,0
08848,13,141,2553,0
08850,25,227,4296,0
08852,54,673,11279,0
08853,6,47,1056,0
08854,92,2043,25175,0
08855,2,7,2,0
08857,67,1306,16123,0
08858,1,4,1,0
08859,43,500,7893,0
08861,74,1550,17960,0
08863,26,258,4256,0
08865,68,985,13545,0
08867,14,110,2134,0
08869,37,362,6099,0
08872,47,458,5798,0
08873,101,2449,31515,0
08876,92,1680,22966,0
08879,44,487,8385,0
08880,6,45,1056,0
08882,33,420,5753,0
08884,15,146,2995,0
08886,11,77,1711,0
08887,1,3,1,0
08888,2,13,454,0
08889,32,332,5593,0
08901,91,1678,21252,0
08902,91,1857,24269,0
08903,3,16,213,0
08904,37,432,6627,0
08933,2,7,2,0
10001,151,14004,94753,0
10002,114,5598,40958,0
10003,107,8094,54525,0
10004,92,2804,34490,0
10005,81,2342,30858,0
10006,60,1258,15483,0
10007,79,2666,29294,0
10009,65,2225,19815,0
10010,111,5383,52152,0
10011,116,7099,58638,0
10012,99,5205,43497,0
10013,127,9718,63089,0
10014,105,4240,37809,0
10016,129,10899,74516,0
10017,116,9448,71414,0
10018,135,12311,86279,0
10019,121,8957,69502,0
10020,53,1015,14066,0
10021,98,5098,33235,0
10022,126,11864,73097,0
10023,99,4274,35161,0
10024,87,3537,28385,0
10025,90,3740,31683,0
10026,44,915,9589,0
10027,74,1925,21223,0
10028,81,3305,28162,0
10029,68,1907,20895,0
10030,33,426,6066,0
10031,58,1432,13930,0
10032,61,1414,14707,0
10033,63,1782,19162,0
10034,55,1139,13128,0
10035,61,1026,13372,0
10036,130,11581,74078,0
10037,21,298,4332,0
10038,99,3455,37648,0
10039,15,293,3916,0
10040,47,958,10048,0
10041,5,42,906,0
10043,1,7,211,0
10044,13,92,1733,0
10055,2,11,2,0
10065,77,2835,26268,0
10069,16,145,3258,0
10075,60,1564,16486,0
10080,1,8,1,0
10103,10,66,640,0
10104,7,56,898,0
10105,10,90,1270,0
10106,12,167,1902,0
10107,17,338,3849,0
10110,13,113,1283,0
10111,13,161,1944,0
10112,12,185,2696,0
10115,7,93,1549,0
10118,27,434,6312,0
10119,28,356,5075,0
10120,10,54,650,0
10121,6,24,6,0
10122,15,233,2586,0
10123,17,190,2157,0
10128,84,2994,24587,0
10151,7,77,1057,0
10152,6,60,1107,0
10153,8,128,1802,0
10154,6,65,707,0
10155,15,133,1735,0
10158,6,62,1307,0
10162,1,6,211,0
10165,25,404,4935,0
10166,14,145,2208,0
10167,12,165,2214,0
10168,17,196,2998,0
10169,15,182,2427,0
10170,24,371,6317,0
10171,7,86,1579,0
10172,8,67,1583,0
10173,10,58,1080,0
10174,11,98,1521,0
10175,8,75,1078,0
10176,8,89,1068,0
10177,8,77,1278,0
10178,3,21,213,0
10199,1,17,211,0
10271,10,67,1123,0
10278,1,4,1,0
10279,5,171,1777,0
10280,21,181,3482,0
10281,23,254,3548,0
10282,10,107,2172,0
10285,1,3,1,0
10286,4,40,455,0
10301,65,1136,14772,0
10302,49,637,8902,0
10303,41,540,7363,0
10304,57,1130,13633,0
10305,79,1680,19958,0
10306,78,2007,22444,0
10307,30,367,5361,0
10308,48,682,9409,0
10309,72,1416,18980,0
10310,43,755,11409,0
10312,71,1611,18848,0
10314,105,3514,35981,0
10451,64,1367,16735,0
10452,52,1415,13017,0
10453,50,1265,13728,0
10454,54,892,11163,0
10455,59,1295,17153,0
10456,43,1213,13783,0
10457,52,1460,15403,0
10458,66,1892,19340,0
10459,46,1033,13175,0
10460,46,990,11310,0
10461,82,2273,22786,0
10462,69,1963,21606,0
10463,68,1919,19921,0
10464,14,136,2827,0
10465,57,875,12061,0
10466,52,1037,13037,0
10467,69,2037,19231,0
10468,53,1457,15290,0
10469,57,1197,16006,0
10470,37,482,7139,0
10471,42,767,8279,0
10472,47,1026,11262,0
10473,40,514,8136,0
10474,55,991,9965,0
10475,41,621,11071,0
10502,34,298,4914,0
10504,56,695,10630,0
10505,7,46,1087,0
10506,35,322,5325,0
10507,42,476,9125,0
10509,75,1234,15840,0
10510,42,624,8312,0
10511,10,59,850,0
10512,59,985,13110,0
10514,38,449,7698,0
10516,31,267,4071,0
10518,5,29,645,0
10519,1,5,1,0
10520,44,617,10284,0
10522,37,417,7498,0
10523,74,997,15804,0
10524,14,98,2114,0
10526,4,25,634,0
10527,1,8,211,0
10528,49,776,9909,0
10530,50,647,9061,0
10532,46,432,6730,0
10533,27,301,5757,0
10535,11,85,1511,0
10536,49,582,8770,0
10537,2,22,422,0
10538,65,1032,14178,0
10541,56,1162,14259,0
10543,75,1450,18021,0
10546,4,22,214,0
10547,19,234,4151,0
10548,5,39,635,0
10549,77,1474,19064,0
10550,84,1646,19172,0
10552,34,453,6154,0
10553,16,141,1906,0
10560,14,133,1914,0
10562,66,1364,15217,0
10566,59,1152,13110,0
10567,42,593,9945,0
10570,52,722,10763,0
10573,87,2369,25297,0
10576,19,181,3599,0
10577,39,476,6950,0
10579,22,211,3382,0
10580,65,950,14037,0
10583,84,2500,26208,0
10588,9,88,1919,0
10589,33,386,7074,0
10590,22,232,3402,0
10591,74,1652,20305,0
10594,28,353,6710,0
10595,40,429,6651,0
10596,2,10,212,0
10598,66,1315,16562,0
10601,91,2513,27467,0
10603,50,808,11474,0
10604,58,986,15361,0
10605,60,1093,15134,0
10606,48,637,8652,0
10607,41,369,6002,0
10701,90,1915,21047,0
10703,30,367,5130,0
10704,62,1832,19662,0
10705,57,948,12628,0
10706,33,338,6173,0
10707,31,345,6042,0
10708,58,992,14000,0
10709,33,438,6675,0
10710,70,1278,16246,0
10801,94,2588,24930,0
10803,53,697,10777,0
10804,43,545,9235,0
10805,27,429,5590,0
10901,66,1289,15748,0
10913,22,172,2972,0
10915,1,3,1,0
10916,10,64,1060,0
10917,20,506,6749,0
10918,35,321,4746,0
10919,2,13,422,0
10920,26,276,4486,0
10921,12,86,1282,0
10922,4,25,634,0
10923,18,163,2968,0
10924,47,681,10650,0
10925,11,81,1721,0
10926,4,27,644,0
10927,17,239,3857,0
10928,8,69,1488,0
10930,15,122,2575,0
10931,1,4,1,0
10940,98,1983,26290,0
10941,46,478,7585,0
10950,96,2434,28739,0
10952,106,2754,30866,0
10954,80,1581,23653,0
10956,82,1960,21344,0
10958,4,25,444,0
10960,57,907,12900,0
10962,27,238,4087,0
10963,3,16,423,0
10964,5,26,635,0
10965,49,704,10090,0
10968,4,52,1305,0
10969,5,26,635,0
10970,35,458,7956,0
10973,6,37,846,0
10974,9,73,1709,0
10976,5,29,445,0
10977,112,3025,29322,0
10979,1,3,1,0
10980,32,387,6633,0
10982,3,14,213,0
10983,21,175,3191,0
10984,1,6,211,0
10986,3,24,423,0
10987,7,54,1057,0
10989,31,282,5561,0
